FM^First Quantum Minerals Ltd^15104020^106464^FM^Canada^https://first-quantum.com/^
FSV^Firstservice Corp^40403040^24116^FSV^Canada^https://www.firstservice.com/^
FES^Flint Energy Services Ltd^10101020^146153^FES^Canada^https://flintcorp.com/^
FTS^Fortis Inc^55101010^14390^FTS^Canada^https://www.fortisinc.com/^
FVI^Fortuna Silver Mines Inc.^15104040^107098^FVI^Canada^https://fortunasilver.com/^
FNV^Franco-Nevada Corp^15104030^178997^FNV^Canada^https://www.franco-nevada.com/home/default.aspx^
MTL^Mullen Group Ltd^10101020^30927^MTL^Canada^https://www.mullen-group.com/^
NA^National Bank Of Canada^40101010^15620^NA^Canada^https://www.nbc.ca/^
NEM^Neo Material Technologies Inc.^15101050^26511^NEM^Canada^https://www.neomaterials.com/^
NFI^New Flyer Industries Inc.^20106010^174152^NFI^Canada^https://www.newflyer.com/^
NGD^New Gold Inc^15104030^106112^NGD^Canada^https://newgold.com/home/default.aspx^
NAL^Newalta Corporation^20201050^20650^NAL^Canada^https://www.secure-energy.com/^
NXY^Nexen Inc^10102020^2697^NXY^Canada^https://www.nexengroup.com/^
NXE^NexGen Energy Ltd.^10102050^17826^NXE^Canada^https://nexgenenergy.ca/homepage/default.aspx^
NFI^NFI Group Inc.^20106010^174152^NFI^Canada^https://www.nfigroup.com/^
NKO^Niko Resources Ltd^10102020^107590^NKO^Canada^https://www.nikoresources.com/^
OSB^Norbord Inc^15105010^14313^OSB^Canada^https://www.westfraser.com/^
NDN^Nordion Inc^35203010^14102^NDN^Canada^https://www.nordion.com/^
PDL^North American Palladium Ltd^15104040^6930^PDL^Canada^https://www.nap.com/home/default.aspx^
NWF.UN^North West Company Fund Trust Units^30101030^23994^NWF^Canada^https://www.northwest.ca/^
NDM^Northern Dynasty Minerals Ltd.^15104020^107637^NDM^Canada^https://northerndynastyminerals.com/^
NPR.UN^Northern Property Rl Estate Invest Stapled Un^40402050^152973^NPR^Canada^https://www.rentnorthview.com/^
NGX^Northgate Minerals Corporation^15104030^7984^NGX^Canada^https://alamosgold.com/^
NPI^Northland Power Inc.^55105010^64625^NPI^Canada^https://www.northlandpower.com/en/index.aspx^
NVU.UN^Northview Apartment REIT^60101060^152973^NVU^Canada^https://www.rentnorthview.com/^
NWH.UN^Northwest Healthcare Properties REIT^60101050^184552^NWH^Canada^https://www.nwhreit.com/^
NG^Novagold Resources Inc^15104030^20600^NG^Canada^https://www.novagold.com/^
NTR^Nutrien Ltd.^15101030^16582^NTR^Canada^https://www.nutrien.com/^
NVEI^Nuvei Corporation SV^45102020^^NVEI^Canada^https://nuvei.com/payments/^
NVA^Nuvista Energy Ltd^10102020^154774^NVA^Canada^https://nvaenergy.com/^
OGC^OceanaGold Corp^15104030^260651^OGC^Canada^https://oceanagold.com/^
OCX^Onex Corp Subvtg^40201030^14326^ONEX^Canada^https://www.onex.com/^
OTC^Open Text Corp^45101010^61870^OTEX^Canada^https://www.opentext.com/^
OR^Osisko Gold Royalties Ltd^15104030^107710^OR^Canada^https://osiskogr.com/en/^
OSK^Osisko Mining Corporation^15104030^20281^^Canada^https://www.osiskomining.com/^
PRE^Pacific Rubiales Energy Corp.^10102020^105222^^Canada^https://www.fronteraenergy.ca/^
PPY^Painted Pony Petroleum Ltd. J^10102020^177506^^Canada^https://www.cnrl.com/^
PAA^Pan American Silver Corp^15104040^20670^^Canada^https://www.panamericansilver.com/^
POU^Paramount Resources Ltd^10102020^20676^^Canada^https://www.paramountres.com/^
PXT^Parex Resources Inc.^10102020^183855^^Canada^https://parexresources.com/^
PLC^Park Lawn Corporation^25302020^^^Canada^https://www.parklawncorp.com/^
PKI^Parkland Corporation^10102030^^^Canada^https://www.parkland.ca/en^
PSI^Pason Systems Inc^10101020^66318^^Canada^https://www.pason.com/^
PPL^Pembina Pipeline Corporation^10102040^130618^^Canada^https://www.pembina.com/^
PGF^Pengrowth Energy Corporation^10102020^20683^^Canada^https://www.strathconaresources.com/^
PWT.UN^Penn West Energy Trust Units^10102020^20684^^Canada^https://www.obsidianenergy.com/^
PMT^Perpetual Energy Inc.^10102020^152692^^Canada^https://perpetualenergyinc.com/^
PBN^Petrobakken Energy Ltd.^10102020^183667^^Canada^https://ridgeback.com/^
PBG^Petrobank Energy & Resources^10102020^179382^^Canada^https://www.touchstoneenergy.com/^
PMG^Petrominerales Ltd^10102020^278317^^Canada^https://www.fronteraenergy.ca/^
PEY.UN^Peyto Energy Trust Units^10102020^106156^^Canada^https://www.peyto.com/^
POT^Potash Corp of Saskatchewan^15101030^16582^^Canada^https://www.westernpotash.com/^
POW^Power Corp of Canada Subvtg^40301020^8702^^Canada^https://www.powercorporation.com/en/^
PWF^Power Financial Corp^40301020^15607^^Canada^https://www.powerfinancial.com/en/^
PSK^Prairiesky Royalty Ltd.^10102020^20710^^Canada^https://www.prairiesky.com/^
PD^Precision Drilling Corporation^10101010^20695^^Canada^https://www.precisiondrilling.com/^
PG^Premier Gold Mines Limited J^15104030^175407^^Canada^https://equinoxgold.com/^
PBH^Premium Brands Holdings Corporation^30202030^64072^^Canada^https://premiumbrandsholdings.com/^
PVG^Pretium Resources Inc.^15104030^186130^^Canada^https://www.newcrest.com/^
PMZ.UN^Primaris Retail Real Estate Investment Tr Un^40402060^155099^^Canada^https://www.primarisreit.com/^
P^Primero Mining Corp.^15104030^180475^^Canada^https://firstmajestic.com/^
PRMW^Primo Water Corp^30201030^^^Canada^https://primowatercorp.com/^
PRQ^Progress Energy Resources Corp.^10102020^160820^^Canada^https://www.petronascanada.com/^
BIN^Progressive Waste Solutions Ltd.^20201050^148394^^Canada^https://www.wasteconnectionscanada.com/^
